id,parent_id/id,code,name,iva_affected,tax_category,internet_available,active
l10n_cl_partner_activity_797,l10n_cl_partner_activity_756,,ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA                ,not,nd,1,1
l10n_cl_partner_activity_798,l10n_cl_partner_activity_797,821100,ACTIVIDADES COMBINADAS DE SERVICIOS ADMINISTRATIVOS DE OFICINA ,yes,1,1,1
l10n_cl_partner_activity_799,l10n_cl_partner_activity_797,821900,"FOTOCOPIADO, PREPARACIÓN DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO DE OFICINA ",yes,1,1,1
l10n_cl_partner_activity_800,l10n_cl_partner_activity_756,,ACTIVIDADES DE CALL-CENTER                    ,not,nd,1,1
l10n_cl_partner_activity_801,l10n_cl_partner_activity_800,822000,ACTIVIDADES DE CALL-CENTER ,yes,1,1,1
l10n_cl_partner_activity_802,l10n_cl_partner_activity_756,,ORGANIZACIÓN DE CONVENCIONES Y EXPOSICIONES COMERCIALES                 ,not,nd,1,1
l10n_cl_partner_activity_803,l10n_cl_partner_activity_802,823000,ORGANIZACIÓN DE CONVENCIONES Y EXPOSICIONES COMERCIALES ,nd,1,1,1
l10n_cl_partner_activity_804,l10n_cl_partner_activity_756,,ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.              ,not,nd,1,1
l10n_cl_partner_activity_805,l10n_cl_partner_activity_804,829110,ACTIVIDADES DE AGENCIAS DE COBRO ,nd,1,1,1
l10n_cl_partner_activity_806,l10n_cl_partner_activity_804,829120,ACTIVIDADES DE AGENCIAS DE CALIFICACIÓN CREDITICIA ,nd,1,1,1
l10n_cl_partner_activity_807,l10n_cl_partner_activity_804,829200,ACTIVIDADES DE ENVASADO Y EMPAQUETADO ,yes,1,1,1
l10n_cl_partner_activity_808,l10n_cl_partner_activity_804,829900,OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P. ,yes,1,1,1
l10n_cl_partner_activity_809,,,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA,not,nd,1,1
l10n_cl_partner_activity_810,l10n_cl_partner_activity_809,,ADMINISTRACIÓN DEL ESTADO Y APLICACIÓN DE LA POLÍTICA ECONÓMICA Y SOCIAL DE LA COMUNIDAD         ,not,nd,1,1
l10n_cl_partner_activity_811,l10n_cl_partner_activity_810,841100,ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA EN GENERAL ,nd,1,0,1
l10n_cl_partner_activity_812,l10n_cl_partner_activity_810,841200,"REGULACIÓN DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES ",nd,1,0,1
l10n_cl_partner_activity_813,l10n_cl_partner_activity_810,841300,REGULACIÓN Y FACILITACIÓN DE LA ACTIVIDAD ECONÓMICA ,nd,1,0,1
l10n_cl_partner_activity_814,l10n_cl_partner_activity_809,,PRESTACIÓN DE SERVICIOS A LA COMUNIDAD EN GENERAL               ,not,nd,1,1
l10n_cl_partner_activity_815,l10n_cl_partner_activity_814,842100,RELACIONES EXTERIORES ,nd,1,0,1
l10n_cl_partner_activity_816,l10n_cl_partner_activity_814,842200,ACTIVIDADES DE DEFENSA ,nd,1,0,1
l10n_cl_partner_activity_817,l10n_cl_partner_activity_814,842300,ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PÚBLICO Y DE SEGURIDAD ,nd,1,0,1
l10n_cl_partner_activity_818,l10n_cl_partner_activity_809,,ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA              ,not,nd,1,1
l10n_cl_partner_activity_819,l10n_cl_partner_activity_818,843010,FONDO NACIONAL DE SALUD (FONASA)  ,nd,1,0,1
l10n_cl_partner_activity_820,l10n_cl_partner_activity_818,843020,INSTITUTO DE PREVISIÓN SOCIAL (IPS) ,nd,1,0,1
l10n_cl_partner_activity_821,l10n_cl_partner_activity_818,843090,OTROS PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA N.C.P. ,nd,1,0,1
l10n_cl_partner_activity_822,,,ENSEÑANZA,not,nd,1,1
l10n_cl_partner_activity_823,l10n_cl_partner_activity_822,,"ENSEÑANZA PREESCOLAR, PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL ",not,nd,1,1
l10n_cl_partner_activity_824,l10n_cl_partner_activity_823,850011,ENSEÑANZA PREESCOLAR PÚBLICA ,not,1,1,1
l10n_cl_partner_activity_825,l10n_cl_partner_activity_823,850012,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PÚBLICA ",not,1,1,1
l10n_cl_partner_activity_826,l10n_cl_partner_activity_823,850021,ENSEÑANZA PREESCOLAR PRIVADA ,not,1,1,1
l10n_cl_partner_activity_827,l10n_cl_partner_activity_823,850022,"ENSEÑANZA PRIMARIA, SECUNDARIA CIENTÍFICO HUMANISTA Y TÉCNICO PROFESIONAL PRIVADA ",not,1,1,1
l10n_cl_partner_activity_828,l10n_cl_partner_activity_822,,ENSEÑANZA SUPERIOR                     ,not,nd,1,1
l10n_cl_partner_activity_829,l10n_cl_partner_activity_828,853110,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PÚBLICAS ,not,1,0,1
l10n_cl_partner_activity_830,l10n_cl_partner_activity_828,853120,ENSEÑANZA SUPERIOR EN UNIVERSIDADES PRIVADAS ,not,1,0,1
l10n_cl_partner_activity_831,l10n_cl_partner_activity_828,853201,ENSEÑANZA SUPERIOR EN INSTITUTOS PROFESIONALES ,not,1,0,1
l10n_cl_partner_activity_832,l10n_cl_partner_activity_828,853202,ENSEÑANZA SUPERIOR EN CENTROS DE FORMACIÓN TÉCNICA ,not,1,1,1
l10n_cl_partner_activity_833,l10n_cl_partner_activity_822,,OTROS TIPOS DE ENSEÑANZA                   ,not,nd,1,1
l10n_cl_partner_activity_834,l10n_cl_partner_activity_833,854100,ENSEÑANZA DEPORTIVA Y RECREATIVA ,yes,1,1,1
l10n_cl_partner_activity_835,l10n_cl_partner_activity_833,854200,ENSEÑANZA CULTURAL ,not,2,1,1
l10n_cl_partner_activity_836,l10n_cl_partner_activity_833,854901,ENSEÑANZA PREUNIVERSITARIA ,not,1,1,1
l10n_cl_partner_activity_837,l10n_cl_partner_activity_833,854902,SERVICIOS PERSONALES DE EDUCACIÓN ,not,2,1,1
l10n_cl_partner_activity_838,l10n_cl_partner_activity_833,854909,OTROS TIPOS DE ENSEÑANZA N.C.P. ,not,1,1,1
l10n_cl_partner_activity_839,l10n_cl_partner_activity_822,,ACTIVIDADES DE APOYO A LA ENSEÑANZA                 ,not,nd,1,1
l10n_cl_partner_activity_840,l10n_cl_partner_activity_839,855000,ACTIVIDADES DE APOYO A LA ENSEÑANZA ,nd,nd,1,1
l10n_cl_partner_activity_841,,,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,not,nd,1,1
l10n_cl_partner_activity_842,l10n_cl_partner_activity_841,,ACTIVIDADES DE HOSPITALES PÚBLICOS Y PRIVADOS                 ,not,nd,1,1
l10n_cl_partner_activity_843,l10n_cl_partner_activity_842,861010,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PÚBLICAS ,yes,1,0,1
l10n_cl_partner_activity_844,l10n_cl_partner_activity_842,861020,ACTIVIDADES DE HOSPITALES Y CLÍNICAS PRIVADAS ,yes,1,1,1
l10n_cl_partner_activity_845,l10n_cl_partner_activity_841,,ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS                  ,not,nd,1,1
l10n_cl_partner_activity_846,l10n_cl_partner_activity_845,862010,ACTIVIDADES DE CENTROS DE SALUD MUNICIPALIZADOS (SERVICIOS DE SALUD PÚBLICA) ,nd,1,1,1
l10n_cl_partner_activity_847,l10n_cl_partner_activity_845,862021,CENTROS MÉDICOS PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA) ,nd,1,1,1
l10n_cl_partner_activity_848,l10n_cl_partner_activity_845,862022,CENTROS DE ATENCIÓN ODONTOLÓGICA PRIVADOS (ESTABLECIMIENTOS DE ATENCIÓN AMBULATORIA) ,nd,1,1,1
l10n_cl_partner_activity_849,l10n_cl_partner_activity_845,862031,SERVICIOS DE MÉDICOS PRESTADOS DE FORMA INDEPENDIENTE ,not,2,1,1
l10n_cl_partner_activity_850,l10n_cl_partner_activity_845,862032,SERVICIOS DE ODONTÓLOGOS PRESTADOS DE FORMA INDEPENDIENTE ,not,2,1,1
l10n_cl_partner_activity_851,l10n_cl_partner_activity_841,,OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA               ,not,nd,1,1
l10n_cl_partner_activity_852,l10n_cl_partner_activity_851,869010,ACTIVIDADES DE LABORATORIOS CLÍNICOS Y BANCOS DE SANGRE ,nd,1,1,1
l10n_cl_partner_activity_853,l10n_cl_partner_activity_851,869091,OTROS SERVICIOS DE ATENCIÓN DE LA SALUD HUMANA PRESTADOS POR EMPRESAS ,nd,1,1,1
l10n_cl_partner_activity_854,l10n_cl_partner_activity_851,869092,SERVICIOS PRESTADOS DE FORMA INDEPENDIENTE POR OTROS PROFESIONALES DE LA SALUD ,not,2,1,1
l10n_cl_partner_activity_855,l10n_cl_partner_activity_841,,ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES                ,not,nd,1,1
l10n_cl_partner_activity_856,l10n_cl_partner_activity_855,871000,ACTIVIDADES DE ATENCIÓN DE ENFERMERÍA EN INSTITUCIONES ,nd,1,1,1
l10n_cl_partner_activity_857,l10n_cl_partner_activity_841,,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS CON DISCAPACIDAD MENTAL Y TOXICÓMANOS  ,not,nd,1,1
l10n_cl_partner_activity_858,l10n_cl_partner_activity_857,872000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS CON DISCAPACIDAD MENTAL Y TOXICÓMANOS ,nd,1,1,1
l10n_cl_partner_activity_859,l10n_cl_partner_activity_841,,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD          ,not,nd,1,1
l10n_cl_partner_activity_860,l10n_cl_partner_activity_859,873000,ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD FÍSICA ,nd,1,1,1
l10n_cl_partner_activity_861,l10n_cl_partner_activity_841,,OTRAS ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES                 ,not,nd,1,1
l10n_cl_partner_activity_862,l10n_cl_partner_activity_861,879000,OTRAS ACTIVIDADES DE ATENCIÓN EN INSTITUCIONES ,nd,1,1,1
l10n_cl_partner_activity_863,l10n_cl_partner_activity_841,,ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD ,not,nd,1,1
l10n_cl_partner_activity_864,l10n_cl_partner_activity_863,881000,ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO PARA PERSONAS DE EDAD Y PERSONAS CON DISCAPACIDAD ,nd,1,1,1
l10n_cl_partner_activity_865,l10n_cl_partner_activity_841,,OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO                ,not,nd,1,1
l10n_cl_partner_activity_866,l10n_cl_partner_activity_865,889000,OTRAS ACTIVIDADES DE ASISTENCIA SOCIAL SIN ALOJAMIENTO ,nd,1,1,1
l10n_cl_partner_activity_867,l10n_cl_partner_activity_865,,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENIMIENTO Y RECREATIVAS",not,nd,1,1
l10n_cl_partner_activity_868,l10n_cl_partner_activity_867,,"ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO                 ",not,nd,1,1
l10n_cl_partner_activity_869,l10n_cl_partner_activity_868,900001,"SERVICIOS DE PRODUCCIÓN DE OBRAS DE TEATRO, CONCIERTOS, ESPECTÁCULOS DE DANZA, OTRAS PROD. ESCÉNICAS ",nd,1,1,1
l10n_cl_partner_activity_870,l10n_cl_partner_activity_868,900002,"ACTIVIDADES ARTÍSTICAS REALIZADAS POR BANDAS DE MÚSICA, COMPAÑÍAS DE TEATRO, CIRCENSES Y SIMILARES ",yes,1,1,1
l10n_cl_partner_activity_871,l10n_cl_partner_activity_868,900003,"ACTIVIDADES DE ARTISTAS REALIZADAS DE FORMA INDEPENDIENTE: ACTORES, MÚSICOS, ESCRITORES, ENTRE OTROS ",not,2,1,1
l10n_cl_partner_activity_872,l10n_cl_partner_activity_868,900004,SERVICIOS PRESTADOS POR PERIODISTAS INDEPENDIENTES ,not,2,1,1
l10n_cl_partner_activity_873,l10n_cl_partner_activity_868,900009,"OTRAS ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO N.C.P. ",nd,nd,1,1
l10n_cl_partner_activity_874,l10n_cl_partner_activity_867,,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS Y MUSEOS Y OTRAS ACTIVIDADES CULTURALES             ",not,nd,1,1
l10n_cl_partner_activity_875,l10n_cl_partner_activity_874,910100,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS ,nd,1,1,1
l10n_cl_partner_activity_876,l10n_cl_partner_activity_874,910200,"ACTIVIDADES DE MUSEOS, GESTIÓN DE LUGARES Y EDIFICIOS HISTÓRICOS ",nd,1,1,1
l10n_cl_partner_activity_877,l10n_cl_partner_activity_874,910300,"ACTIVIDADES DE JARDINES BOTÁNICOS, ZOOLÓGICOS Y RESERVAS NATURALES ",nd,1,1,1
l10n_cl_partner_activity_878,l10n_cl_partner_activity_867,,ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS                ,not,nd,1,1
l10n_cl_partner_activity_879,l10n_cl_partner_activity_878,920010,ACTIVIDADES DE CASINOS DE JUEGOS ,yes,1,0,1
l10n_cl_partner_activity_880,l10n_cl_partner_activity_878,920090,OTRAS ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS N.C.P. ,yes,1,0,1
l10n_cl_partner_activity_881,l10n_cl_partner_activity_867,,ACTIVIDADES DEPORTIVAS                     ,not,nd,1,1
l10n_cl_partner_activity_882,l10n_cl_partner_activity_881,931101,HIPÓDROMOS ,yes,1,1,1
l10n_cl_partner_activity_883,l10n_cl_partner_activity_881,931102,GESTIÓN DE SALAS DE BILLAR; GESTIÓN DE SALAS DE BOLOS (BOWLING) ,yes,1,1,1
l10n_cl_partner_activity_884,l10n_cl_partner_activity_881,931109,GESTIÓN DE OTRAS INSTALACIONES DEPORTIVAS N.C.P. ,nd,1,1,1
l10n_cl_partner_activity_885,l10n_cl_partner_activity_881,931201,ACTIVIDADES DE CLUBES DE FÚTBOL AMATEUR Y PROFESIONAL ,nd,1,1,1
l10n_cl_partner_activity_886,l10n_cl_partner_activity_881,931209,ACTIVIDADES DE OTROS CLUBES DEPORTIVOS N.C.P. ,nd,1,1,1
l10n_cl_partner_activity_887,l10n_cl_partner_activity_881,931901,PROMOCIÓN Y ORGANIZACIÓN DE COMPETENCIAS DEPORTIVAS ,nd,1,1,1
l10n_cl_partner_activity_888,l10n_cl_partner_activity_881,931909,OTRAS ACTIVIDADES DEPORTIVAS N.C.P. ,nd,1,1,1
l10n_cl_partner_activity_889,l10n_cl_partner_activity_867,,OTRAS ACTIVIDADES DE ESPARCIMIENTO Y RECREATIVAS                 ,not,nd,1,1
l10n_cl_partner_activity_890,l10n_cl_partner_activity_889,932100,ACTIVIDADES DE PARQUES DE ATRACCIONES Y PARQUES TEMÁTICOS ,yes,1,1,1
l10n_cl_partner_activity_891,l10n_cl_partner_activity_889,932901,GESTIÓN DE SALAS DE POOL; GESTIÓN (EXPLOTACIÓN) DE JUEGOS ELECTRÓNICOS ,yes,1,1,1
l10n_cl_partner_activity_892,l10n_cl_partner_activity_889,932909,OTRAS ACTIVIDADES DE ESPARCIMIENTO Y RECREATIVAS N.C.P. ,nd,nd,1,1
l10n_cl_partner_activity_893,,,OTRAS ACTIVIDADES DE SERVICIOS,not,nd,1,1
l10n_cl_partner_activity_894,l10n_cl_partner_activity_893,,"ACTIVIDADES DE ASOCIACIONES EMPRESARIALES, PROFESIONALES Y DE EMPLEADORES               ",not,nd,1,1
l10n_cl_partner_activity_895,l10n_cl_partner_activity_894,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES ,nd,1,1,1
l10n_cl_partner_activity_896,l10n_cl_partner_activity_894,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES ,nd,1,1,1
l10n_cl_partner_activity_897,l10n_cl_partner_activity_893,,ACTIVIDADES DE SINDICATOS                    ,not,nd,1,1
l10n_cl_partner_activity_898,l10n_cl_partner_activity_897,942000,ACTIVIDADES DE SINDICATOS ,nd,1,1,1
l10n_cl_partner_activity_899,l10n_cl_partner_activity_893,,ACTIVIDADES DE OTRAS ASOCIACIONES                   ,not,nd,1,1
l10n_cl_partner_activity_900,l10n_cl_partner_activity_899,949100,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS ,nd,1,0,1
l10n_cl_partner_activity_901,l10n_cl_partner_activity_899,949200,ACTIVIDADES DE ORGANIZACIONES POLÍTICAS ,nd,1,1,1
l10n_cl_partner_activity_902,l10n_cl_partner_activity_899,949901,ACTIVIDADES DE CENTROS DE MADRES ,nd,1,0,1
l10n_cl_partner_activity_903,l10n_cl_partner_activity_899,949902,ACTIVIDADES DE CLUBES SOCIALES ,nd,1,0,1
l10n_cl_partner_activity_904,l10n_cl_partner_activity_899,949903,FUNDACIONES Y CORPORACIONES; ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS ,nd,1,0,1
l10n_cl_partner_activity_905,l10n_cl_partner_activity_899,949904,CONSEJO DE ADMINISTRACIÓN DE EDIFICIOS Y CONDOMINIOS ,not,1,0,1
l10n_cl_partner_activity_906,l10n_cl_partner_activity_899,949909,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P. ,nd,1,1,1
l10n_cl_partner_activity_907,l10n_cl_partner_activity_893,,REPARACIÓN DE COMPUTADORES Y EQUIPO DE COMUNICACIONES                ,not,nd,1,1
l10n_cl_partner_activity_908,l10n_cl_partner_activity_907,951100,REPARACIÓN DE COMPUTADORES Y EQUIPO PERIFÉRICO ,yes,1,1,1
l10n_cl_partner_activity_909,l10n_cl_partner_activity_907,951200,REPARACIÓN DE EQUIPO DE COMUNICACIONES (INCLUYE LA REPARACIÓN TELÉFONOS CELULARES) ,yes,1,1,1
l10n_cl_partner_activity_910,l10n_cl_partner_activity_893,,REPARACIÓN DE EFECTOS PERSONALES Y ENSERES DOMÉSTICOS                ,not,nd,1,1
l10n_cl_partner_activity_911,l10n_cl_partner_activity_910,952100,REPARACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO (INCLUYE APARATOS DE TELEVISIÓN Y RADIO) ,yes,1,1,1
l10n_cl_partner_activity_912,l10n_cl_partner_activity_910,952200,"REPARACIÓN DE APARATOS DE USO DOMÉSTICO, EQUIPO DOMÉSTICO Y DE JARDINERÍA ",nd,1,1,1
l10n_cl_partner_activity_913,l10n_cl_partner_activity_910,952300,REPARACIÓN DE CALZADO Y DE ARTÍCULOS DE CUERO ,nd,1,1,1
l10n_cl_partner_activity_914,l10n_cl_partner_activity_910,952400,REPARACIÓN DE MUEBLES Y ACCESORIOS DOMÉSTICOS ,nd,1,1,1
l10n_cl_partner_activity_915,l10n_cl_partner_activity_910,952900,REPARACIÓN DE OTROS EFECTOS PERSONALES Y ENSERES DOMÉSTICOS ,nd,1,1,1
l10n_cl_partner_activity_916,l10n_cl_partner_activity_893,,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES                  ,not,nd,1,1
l10n_cl_partner_activity_917,l10n_cl_partner_activity_916,960100,"LAVADO Y LIMPIEZA, INCLUIDA LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL ",yes,1,1,1
l10n_cl_partner_activity_918,l10n_cl_partner_activity_916,960200,PELUQUERÍA Y OTROS TRATAMIENTOS DE BELLEZA ,nd,nd,1,1
l10n_cl_partner_activity_919,l10n_cl_partner_activity_916,960310,SERVICIOS FUNERARIOS ,yes,1,1,1
l10n_cl_partner_activity_920,l10n_cl_partner_activity_916,960320,SERVICIOS DE CEMENTERIOS ,yes,1,1,1
l10n_cl_partner_activity_921,l10n_cl_partner_activity_916,960901,"SERVICIOS DE ADIESTRAMIENTO, GUARDERÍA, PELUQUERÍA, PASEO DE MASCOTAS (EXCEPTO ACT. VETERINARIAS) ",yes,1,1,1
l10n_cl_partner_activity_922,l10n_cl_partner_activity_916,960902,"ACTIVIDADES DE SALONES DE MASAJES, BAÑOS TURCOS, SAUNAS, SERVICIO DE BAÑOS PÚBLICOS ",yes,1,1,1
l10n_cl_partner_activity_923,l10n_cl_partner_activity_916,960909,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P. ,not,2,1,1
l10n_cl_partner_activity_924,,,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES ,not,nd,1,1
l10n_cl_partner_activity_925,l10n_cl_partner_activity_924,,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO              ,not,nd,1,1
l10n_cl_partner_activity_926,l10n_cl_partner_activity_925,970000,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMÉSTICO ,not,nd,0,1
l10n_cl_partner_activity_927,,,ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES,not,nd,1,1
l10n_cl_partner_activity_928,l10n_cl_partner_activity_927,,ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES                 ,not,nd,1,1
l10n_cl_partner_activity_929,l10n_cl_partner_activity_928,990000,ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES ,nd,1,0,1
